Name,year,Max Wind,Min Pressure,fipsCode,distance_from_storm,category
BERYL,2024,70,978,48015,40.19202536413942,TS
BERYL,2024,25,1004,48037,6.349637944044917,TD
BERYL,2024,70,978,48039,37.31001313635363,TS
BERYL,2024,50,988,48071,79.16347013912362,TS
BERYL,2024,70,978,48157,29.248124975757406,TS
BERYL,2024,70,978,48167,59.82086391764186,TS
BERYL,2024,70,978,48201,49.63200039310428,TS
BERYL,2024,70,978,48239,42.92652445715968,TS
BERYL,2024,50,988,48241,95.65412674900996,TS
BERYL,2024,50,988,48245,103.09799073565704,TS
BERYL,2024,50,988,48291,54.85041270817071,TS
BERYL,2024,80,978,48321,21.91028744744641,1
BERYL,2024,50,988,48339,33.48189329676821,TS
BERYL,2024,30,997,48347,35.9675689981575,TD
BERYL,2024,50,988,48361,110.97398850637438,TS
BERYL,2024,50,988,48373,39.55101898035818,TS
BERYL,2024,50,988,48407,29.605091215808702,TS
BERYL,2024,30,997,48419,46.3053371369621,TD
BERYL,2024,50,988,48455,29.49583443612929,TS
BERYL,2024,50,988,48471,4.059655531128889,TS
BERYL,2024,70,978,48473,48.076105708226,TS
BERYL,2024,70,978,48481,10.712972487195257,TS
HARVEY,2017,35,997,48015,80.40675353218876,TD
HARVEY,2017,40,997,48039,72.82169826613668,TS
HARVEY,2017,40,990,48071,75.69964284182022,TS
HARVEY,2017,40,997,48157,83.28993970296942,TS
HARVEY,2017,45,993,48167,80.9212167727435,TS
HARVEY,2017,40,997,48201,101.71150650635755,TS
HARVEY,2017,35,997,48239,16.600371189913638,TD
HARVEY,2017,35,996,48241,53.96081595683595,TD
HARVEY,2017,40,991,48245,37.046791739936886,TS
HARVEY,2017,40,991,48291,88.99160834483672,TS
HARVEY,2017,40,997,48321,31.278155206135565,TS
HARVEY,2017,40,991,48339,121.27111352048676,TS
HARVEY,2017,40,992,48361,27.931873655379004,TS
HARVEY,2017,40,992,48373,101.6851778010767,TS
HARVEY,2017,40,992,48407,108.17781083792359,TS
HARVEY,2017,40,992,48471,134.7668868553309,TS
HARVEY,2017,35,997,48473,96.95562129617196,TD
HARVEY,2017,35,997,48481,50.067767280002926,TD
HARVEY,2017,115,937,48007,10.751638197713037,3
HARVEY,2017,40,998,48021,59.70652165158993,TS
HARVEY,2017,65,978,48025,33.69447770141201,TS
HARVEY,2017,40,998,48055,39.19487281247258,TS
HARVEY,2017,40,997,48057,7.687457811339181,TS
HARVEY,2017,35,998,48089,60.73028369187934,TD
HARVEY,2017,45,995,48123,8.744045134008557,TS
HARVEY,2017,45,995,48149,54.26870295000908,TS
HARVEY,2017,65,978,48175,3.85073842364483,TS
HARVEY,2017,40,998,48177,13.499084447149926,TS
HARVEY,2017,45,995,48185,119.51151060952137,TS
HARVEY,2017,40,992,48199,53.094224608030416,TS
HARVEY,2017,50,991,48255,24.4727140355325,TS
HARVEY,2017,105,948,48273,67.28334116039052,2
HARVEY,2017,45,995,48285,25.802778730437275,TS
HARVEY,2017,40,998,48287,77.03582686185472,TS
HARVEY,2017,35,996,48351,39.44891248557098,TD
HARVEY,2017,115,937,48355,37.34413627195349,3
HARVEY,2017,105,948,48391,10.948093730731777,2
HARVEY,2017,35,996,48403,67.60919477082992,TD
HARVEY,2017,105,948,48409,25.0997640127044,2
HARVEY,2017,40,992,48457,72.61807058223539,TS
HARVEY,2017,35,997,48469,11.746706754912196,TD
IKE,2008,85,959,48015,68.48243770529751,1
IKE,2008,95,950,48039,41.52019835390388,1
IKE,2008,95,950,48071,35.05808037025796,1
IKE,2008,85,959,48157,55.00664981125297,1
IKE,2008,95,950,48167,21.190738221306123,1
IKE,2008,85,959,48201,35.92055847033413,1
IKE,2008,85,959,48241,77.86823504283909,1
IKE,2008,95,950,48245,62.036818275232264,1
IKE,2008,85,959,48291,19.06705790273274,1
IKE,2008,95,950,48321,82.84463039202824,1
IKE,2008,85,959,48339,16.42262073510845,1
IKE,2008,50,974,48347,38.96112074379634,TS
IKE,2008,95,950,48361,75.54618001395517,1
IKE,2008,85,959,48373,33.918097960392195,1
IKE,2008,85,959,48407,17.598215877681497,1
IKE,2008,50,974,48419,66.39006258198731,TS
IKE,2008,85,959,48455,48.21922478701632,1
IKE,2008,85,959,48471,35.616633556064194,1
IKE,2008,85,959,48473,49.713529573162354,1
IKE,2008,95,952,22045,176.49320274162702,1
IKE,2008,95,954,22051,243.98323561294401,1
IKE,2008,95,954,22057,214.5417665865235,1
IKE,2008,95,952,22063,242.5685070252753,1
IKE,2008,95,954,22071,248.86964947227466,1
IKE,2008,95,954,22075,239.68942870244058,1
IKE,2008,95,951,22099,183.5300164233806,1
IKE,2008,95,952,22101,189.08270744531106,1
IKE,2008,95,954,22103,275.93807948261747,1
IKE,2008,95,952,22105,264.718809336584,1
IKE,2008,95,954,22109,206.28531663641812,1
IKE,2008,95,950,22001,156.48044785831843,1
IKE,2008,85,959,22003,146.62849072920815,1
IKE,2008,85,959,22011,118.02555032356386,1
IKE,2008,95,950,22019,107.57189842954311,1
IKE,2008,95,950,22023,100.39111476854306,1
IKE,2008,95,950,22053,134.10462446414377,1
IKE,2008,95,951,22113,159.3443770680339,1
IKE,2008,50,974,22085,102.64181869001158,TS
IKE,2008,50,974,22115,128.28396102072267,TS
IKE,2008,85,959,48185,49.16494889577485,1
IKE,2008,85,959,48199,56.35547469731897,1
IKE,2008,85,959,48351,90.21362409258903,1
IKE,2008,50,974,48403,89.15136655030892,TS
IKE,2008,85,959,48457,58.11033220484865,1
IKE,2008,50,974,48423,43.1426901223658,TS
IKE,2008,50,974,48005,43.55173625959117,TS
IKE,2008,50,974,48073,15.513629516350077,TS
IKE,2008,50,974,48183,62.68481097801394,TS
IKE,2008,35,980,48203,71.98461707298878,TD
IKE,2008,50,974,48225,29.39376614373565,TS
IKE,2008,85,959,48313,61.46877814296025,1
IKE,2008,50,974,48401,45.038126659233434,TS
IKE,2008,50,974,48405,69.97859977557047,TS
IKE,2008,85,959,48477,72.10386697348144,1
RITA,2005,100,937,48039,104.23777309837799,2
RITA,2005,65,949,48071,62.39146950514858,TS
RITA,2005,65,949,48157,112.46741349271275,TS
RITA,2005,100,937,48167,81.61827850588962,2
RITA,2005,65,949,48201,92.25569122013836,TS
RITA,2005,65,949,48241,17.172629068921296,TS
RITA,2005,100,937,48245,30.780246829020587,2
RITA,2005,65,949,48291,54.62848729628582,TS
RITA,2005,65,949,48339,83.48090864317004,TS
RITA,2005,45,974,48347,32.1576798417847,TS
RITA,2005,65,949,48361,29.669314531828697,TS
RITA,2005,65,949,48373,52.450075205892354,TS
RITA,2005,65,949,48407,61.79724705848084,TS
RITA,2005,45,974,48419,16.12975343380118,TS
RITA,2005,65,949,48455,76.28651371101206,TS
RITA,2005,65,949,48471,87.1198548248247,TS
RITA,2005,105,931,22005,168.8120894065516,2
RITA,2005,105,931,22007,148.0761771949256,2
RITA,2005,100,937,22033,164.3139901125065,2
RITA,2005,100,935,22045,115.17901350868748,2
RITA,2005,105,931,22051,195.3416014373626,2
RITA,2005,105,931,22057,161.55690756053167,2
RITA,2005,100,937,22063,179.40457026034915,2
RITA,2005,105,931,22071,201.57947791369457,2
RITA,2005,110,930,22075,196.82299953552737,2
RITA,2005,105,931,22089,183.2953699479364,2
RITA,2005,100,937,22099,117.54642324552174,2
RITA,2005,105,931,22101,127.36927386488269,2
RITA,2005,105,931,22103,220.57692355505822,2
RITA,2005,105,931,22109,153.72821362072702,2
RITA,2005,100,937,22121,154.36838674072786,2
RITA,2005,100,937,22001,90.26123221819762,2
RITA,2005,65,949,22003,79.55975552598349,TS
RITA,2005,65,949,22011,51.08250829667478,TS
RITA,2005,100,937,22019,44.85054529050148,2
RITA,2005,100,937,22023,34.30254018575674,2
RITA,2005,100,937,22053,68.2676109109885,2
RITA,2005,100,937,22055,105.19307570365204,2
RITA,2005,45,974,22079,99.51685001359984,TS
RITA,2005,100,937,22097,110.225897315417,2
RITA,2005,100,937,22113,94.62322764170413,2
RITA,2005,45,974,22085,31.61870843610843,TS
RITA,2005,45,974,22115,61.28184018452435,TS
RITA,2005,65,949,48055,218.32993692604285,TS
RITA,2005,65,949,48199,16.70508435469661,TS
RITA,2005,65,949,48351,24.2255367492201,TS
RITA,2005,45,974,48403,23.286647708031218,TS
RITA,2005,65,949,48457,22.908323995228766,TS
RITA,2005,45,974,48005,41.395971683740825,TS
RITA,2005,45,974,48405,11.383670651375931,TS
RITA,2005,65,949,22039,104.42260592113131,TS
RITA,2005,45,974,48001,94.09267459396328,TS
RITA,2005,45,974,48003,498.09884752792476,TS
RITA,2005,65,949,48019,300.3905949422715,TS
RITA,2005,65,949,48031,257.3950580492812,TS
RITA,2005,35,982,48045,434.1947746823395,TD
RITA,2005,45,974,48049,288.22972712569816,TS
RITA,2005,65,949,48051,151.81243823276012,TS
RITA,2005,65,949,48053,247.10962000653666,TS
RITA,2005,35,982,48079,510.8754335998896,TD
RITA,2005,30,989,48087,387.15738334855524,TD
RITA,2005,45,974,48095,340.6714024475644,TS
RITA,2005,35,982,48097,192.1111152006136,TD
RITA,2005,45,974,48103,487.23759777461106,TS
RITA,2005,65,949,48105,424.23107012589327,TS
RITA,2005,35,982,48115,462.97287602856306,TD
RITA,2005,45,974,48475,519.6172725086578,TS
CLAUDETTE,2003,75,982,48039,73.01254207222166,1
CLAUDETTE,2003,75,982,48167,82.97832746828409,1
CLAUDETTE,2003,70,984,48239,30.916159262788497,TS
CLAUDETTE,2003,80,979,48321,44.289039146637236,1
CLAUDETTE,2003,70,984,48007,40.58967638890289,TS
CLAUDETTE,2003,50,995,48025,29.27320434873472,TS
CLAUDETTE,2003,70,984,48057,16.677803069320554,TS
CLAUDETTE,2003,70,984,48123,42.50009748255803,TS
CLAUDETTE,2003,70,984,48175,29.095416429096513,TS
CLAUDETTE,2003,50,995,48255,31.765838558323516,TS
CLAUDETTE,2003,70,984,48391,30.029932380325697,TS
CLAUDETTE,2003,70,984,48409,54.269228346443825,TS
CLAUDETTE,2003,70,984,48469,16.463387756331368,TS
CLAUDETTE,2003,50,995,48013,43.801976633302374,TS
CLAUDETTE,2003,40,999,48163,29.325565900024117,TS
CLAUDETTE,2003,50,995,48297,12.56541358196931,TS
CLAUDETTE,2003,50,995,48311,20.10557056855702,TS
CLAUDETTE,2003,40,999,48507,30.26832172454333,TS
NICOLE,2022,65,980,12009,49.239502974383306,TS
NICOLE,2022,40,989,12035,101.8363180138801,TS
NICOLE,2022,55,984,12069,50.21103001281916,TS
NICOLE,2022,40,989,12107,77.47077924574825,TS
NICOLE,2022,40,989,12109,106.91694315360579,TS
NICOLE,2022,55,984,12127,79.26804607118129,TS
IAN,2022,60,987,12009,13.256156893151577,TS
IAN,2022,65,986,12035,80.17962570583029,TS
IAN,2022,60,987,12069,73.28542550151619,TS
IAN,2022,60,987,12107,107.43813422146877,TS
IAN,2022,65,986,12109,110.13763076873566,TS
IAN,2022,60,987,12127,56.25301836638901,TS
IAN,2022,70,978,45019,55.73819927486209,TS
IAN,2022,70,978,45043,11.250507175965474,TS
IAN,2022,70,978,45051,36.3944195614136,TS
IAN,2022,125,945,12015,12.83201502837983,3
IAN,2022,125,945,12021,45.257159092200276,3
IAN,2022,100,960,12027,10.537272462642491,2
IAN,2022,100,960,12043,37.753659069940646,2
IAN,2022,100,960,12049,25.025962364425766,2
IAN,2022,100,960,12051,44.19934788715787,2
IAN,2022,100,960,12055,23.942267796319822,2
IAN,2022,100,960,12057,68.02880593336099,2
IAN,2022,125,945,12071,17.937098005845243,3
IAN,2022,100,960,12081,53.96623499277013,2
IAN,2022,110,952,12087,104.59198983984261,2
IAN,2022,65,985,12093,33.99012963353843,TS
IAN,2022,60,987,12095,48.75625826266669,TS
IAN,2022,65,985,12097,43.01768569418473,TS
IAN,2022,65,985,12099,95.04521638051993,TS
IAN,2022,100,960,12101,88.16969253416491,2
IAN,2022,100,960,12103,79.35329773942188,2
IAN,2022,65,985,12105,48.19421119827638,TS
IAN,2022,130,941,12115,36.9884583188263,4
IAN,2022,60,987,12117,47.840366347295344,TS
IRMA,2017,65,961,12009,92.06954408266209,TS
IRMA,2017,50,970,12035,89.15681048791978,TS
IRMA,2017,65,961,12069,44.88465663523644,TS
IRMA,2017,50,970,12107,58.91755725633343,TS
IRMA,2017,50,970,12109,80.64906584788132,TS
IRMA,2017,65,961,12127,88.68253913605275,TS
IRMA,2017,80,942,12015,27.85899119235863,1
IRMA,2017,100,936,12021,20.908869730254708,2
IRMA,2017,80,942,12027,28.632506153165558,1
IRMA,2017,80,942,12043,32.22273439904802,1
IRMA,2017,65,961,12049,50.636747880433035,TS
IRMA,2017,80,942,12051,30.32802813802812,1
IRMA,2017,80,942,12055,48.25538825337289,1
IRMA,2017,65,961,12057,20.09753043299231,TS
IRMA,2017,80,942,12071,18.05473112742196,1
IRMA,2017,65,961,12081,53.425725477530236,TS
IRMA,2017,115,931,12087,16.37262884410983,3
IRMA,2017,80,942,12093,63.01315087643467,1
IRMA,2017,65,961,12095,54.299203372210414,TS
IRMA,2017,65,961,12097,49.604778076988254,TS
IRMA,2017,80,942,12099,97.05471212495317,1
IRMA,2017,65,961,12101,19.34140371286488,TS
IRMA,2017,65,961,12103,38.24641379306477,TS
IRMA,2017,65,961,12105,27.45576886770927,TS
IRMA,2017,80,942,12115,52.08559580720221,1
IRMA,2017,65,961,12117,64.15114622987538,TS
IRMA,2017,115,931,72029,1000.0,3
IRMA,2017,115,931,72033,1000.0,3
IRMA,2017,115,931,72049,1000.0,3
IRMA,2017,115,931,72051,1000.0,3
IRMA,2017,115,931,72053,1000.0,3
IRMA,2017,115,931,72087,1000.0,3
IRMA,2017,115,931,72089,1000.0,3
IRMA,2017,115,931,72137,1000.0,3
IRMA,2017,115,931,72145,1000.0,3
IRMA,2017,115,931,72147,1000.0,3
IRMA,2017,50,970,13039,105.18318714268925,TS
IRMA,2017,45,980,13049,88.06635955503171,TS
IRMA,2017,45,980,13051,160.2387570385078,TS
IRMA,2017,45,980,13069,57.74059791349365,TS
IRMA,2017,45,980,13127,121.24509380489458,TS
IRMA,2017,45,980,13179,130.41312217884143,TS
IRMA,2017,45,980,13191,130.31621966798426,TS
IRMA,2017,50,970,12001,19.086467047204103,TS
IRMA,2017,50,970,12003,56.49135422721834,TS
IRMA,2017,50,970,12007,41.96497713301289,TS
IRMA,2017,100,936,12011,93.04490621864667,2
IRMA,2017,65,961,12017,48.39230333156392,TS
IRMA,2017,50,970,12019,63.60901950124947,TS
IRMA,2017,50,970,12023,36.019511482171445,TS
IRMA,2017,50,970,12029,21.71638948734671,TS
IRMA,2017,50,970,12031,80.67904273866385,TS
IRMA,2017,50,970,12041,9.7397787134855,TS
IRMA,2017,45,980,12047,40.536328660055496,TS
IRMA,2017,65,961,12053,27.69391411215088,TS
IRMA,2017,80,942,12061,98.00713230155506,1
IRMA,2017,50,970,12067,42.872400076663034,TS
IRMA,2017,50,970,12075,15.308278574918601,TS
IRMA,2017,50,970,12083,47.12484296220804,TS
IRMA,2017,80,942,12085,92.81966566873741,1
IRMA,2017,100,936,12086,87.6050286110966,2
IRMA,2017,50,970,12089,94.32465527705597,TS
IRMA,2017,80,942,12111,90.5565948421014,1
IRMA,2017,65,961,12119,44.90810960052808,TS
IRMA,2017,50,970,12121,45.600335134830395,TS
IRMA,2017,50,970,12125,35.01350644597662,TS
MATTHEW,2016,105,944,12009,52.20041937218096,2
MATTHEW,2016,100,946,12035,33.743617336574914,2
MATTHEW,2016,100,946,12107,61.75249617638888,2
MATTHEW,2016,100,946,12109,48.49055511250368,2
MATTHEW,2016,100,946,12127,50.297730098500246,2
MATTHEW,2016,80,963,45019,22.907431203455506,1
MATTHEW,2016,70,973,45043,14.78536136251218,TS
MATTHEW,2016,70,973,45051,19.64409690908216,TS
MATTHEW,2016,105,944,12117,62.814519292988635,2
MATTHEW,2016,70,973,45025,104.7592612863888,TS
MATTHEW,2016,70,973,45031,80.3020921388196,TS
MATTHEW,2016,70,973,45033,65.07549031096585,TS
MATTHEW,2016,70,973,45041,60.666668735837334,TS
MATTHEW,2016,70,973,45067,49.910284217452265,TS
MATTHEW,2016,70,973,45069,87.38373396829631,TS
MATTHEW,2016,70,973,37007,119.86245246608689,TS
MATTHEW,2016,70,983,37013,78.58869235135518,TS
MATTHEW,2016,70,973,37017,79.14009875165048,TS
MATTHEW,2016,70,981,37019,53.53570575095802,TS
MATTHEW,2016,70,983,37031,46.693341336879456,TS
MATTHEW,2016,70,973,37037,155.9618631964592,TS
MATTHEW,2016,70,973,37047,56.374072234160415,TS
MATTHEW,2016,70,983,37049,64.39643295683776,TS
MATTHEW,2016,70,973,37051,107.21215014935349,TS
MATTHEW,2016,70,981,37061,79.7691949876757,TS
MATTHEW,2016,70,983,37079,108.15056214339168,TS
MATTHEW,2016,70,973,37085,128.02369301368861,TS
MATTHEW,2016,70,973,37093,103.33850851636507,TS
MATTHEW,2016,70,983,37095,51.67968179065199,TS
MATTHEW,2016,70,981,37101,131.5899429068702,TS
MATTHEW,2016,70,981,37103,78.00062808210397,TS
MATTHEW,2016,70,973,37105,135.04108527883298,TS
MATTHEW,2016,70,981,37107,95.70129413513038,TS
MATTHEW,2016,70,973,37125,122.38309899610029,TS
MATTHEW,2016,70,981,37133,57.817423713096304,TS
MATTHEW,2016,70,981,37141,47.951725450238264,TS
MATTHEW,2016,70,983,37147,98.93073152955296,TS
MATTHEW,2016,70,973,37153,107.98370049797907,TS
MATTHEW,2016,70,973,37155,81.30718938092073,TS
MATTHEW,2016,70,981,37163,100.3236136178032,TS
MATTHEW,2016,70,973,37165,92.6894621175219,TS
MATTHEW,2016,70,981,37191,108.8038203760956,TS
MATTHEW,2016,70,983,37195,130.33721338283945,TS
MATTHEW,2016,85,957,13051,37.5563976346544,1
MATTHEW,2016,85,953,13127,59.09437393730545,1
MATTHEW,2016,85,953,13179,59.70123611511885,1
MATTHEW,2016,85,953,13191,48.25066089444539,1
MATTHEW,2016,95,949,12031,66.85461941502462,1
MATTHEW,2016,110,939,12061,45.446851094960444,2
MATTHEW,2016,95,949,12089,61.924544519659534,1
MATTHEW,2016,70,983,51700,167.14898006389086,TS
MATTHEW,2016,70,983,51550,142.61421285817084,TS
MATTHEW,2016,70,983,51650,162.85710389900038,TS
MATTHEW,2016,70,983,51710,152.1224661330159,TS
MATTHEW,2016,70,983,51740,148.40214951620206,TS
MATTHEW,2016,70,983,51800,146.8350808038346,TS
MATTHEW,2016,70,983,51810,146.36607856752258,TS
MATTHEW,2016,85,957,45005,77.16115538712572,1
MATTHEW,2016,80,963,45009,86.27452547877692,1
MATTHEW,2016,85,957,45011,96.26795622737076,1
MATTHEW,2016,85,957,45013,22.540531820974763,1
MATTHEW,2016,75,967,45015,31.324327555152582,1
MATTHEW,2016,75,967,45017,89.61926790922854,1
MATTHEW,2016,75,967,45027,62.555569169202016,1
MATTHEW,2016,80,963,45029,51.839307721203,1
MATTHEW,2016,80,963,45035,38.72287831761948,1
MATTHEW,2016,85,957,45049,60.284708058093756,1
MATTHEW,2016,85,957,45053,36.23312355496805,1
MATTHEW,2016,70,973,45061,86.76448498053493,TS
MATTHEW,2016,75,967,45075,81.94257040405537,1
MATTHEW,2016,75,967,45085,82.12141774460794,1
MATTHEW,2016,70,973,45089,43.575815231982716,TS
MATTHEW,2016,70,983,37015,109.66547531630769,TS
MATTHEW,2016,70,983,37029,115.6236773994576,TS
MATTHEW,2016,70,983,37041,103.89429197276056,TS
MATTHEW,2016,70,983,37053,117.42665119173628,TS
MATTHEW,2016,70,983,37055,86.09973959151237,TS
MATTHEW,2016,70,983,37065,125.0196937585112,TS
MATTHEW,2016,70,983,37073,128.00230216755696,TS
MATTHEW,2016,70,983,37083,148.3863568144392,TS
MATTHEW,2016,70,983,37091,127.369047794302,TS
MATTHEW,2016,70,983,37117,99.60165107786418,TS
MATTHEW,2016,70,983,37127,138.62330160461067,TS
MATTHEW,2016,70,983,37131,145.16229380897732,TS
MATTHEW,2016,70,983,37139,110.77811088348524,TS
MATTHEW,2016,70,983,37143,104.82435241376544,TS
MATTHEW,2016,70,983,37177,83.53471197524402,TS
MATTHEW,2016,70,981,37183,152.37669693324145,TS
MATTHEW,2016,70,983,37187,88.24775906609898,TS
MATTHEW,2016,85,953,13029,50.76516856682087,1
MATTHEW,2016,85,957,13031,77.03937863475457,1
MATTHEW,2016,85,957,13103,48.60707225811817,1
MATTHEW,2016,85,957,13109,82.60506519661796,1
MATTHEW,2016,85,953,13183,67.76171808227781,1
MATTHEW,2016,85,953,13305,77.63439025949619,1
WILMA,2005,105,955,12009,116.48430550032991,2
WILMA,2005,105,950,12021,20.908869730254708,2
WILMA,2005,95,950,12043,49.40138067591316,1
WILMA,2005,95,950,12051,38.64606842322752,1
WILMA,2005,105,950,12071,47.48419937362975,2
WILMA,2005,105,950,12087,84.2925477345147,2
WILMA,2005,95,950,12093,74.59482327012573,1
WILMA,2005,95,950,12099,60.33462958162432,1
WILMA,2005,95,950,12011,48.22695795145173,1
WILMA,2005,105,955,12061,102.94972353454042,2
WILMA,2005,95,950,12085,80.10721083810861,1
WILMA,2005,95,950,12086,52.62536045860804,1
WILMA,2005,95,950,12111,87.5750185063624,1
MILTON,2024,70,975,12009,38.157470266057906,TS
MILTON,2024,70,975,12035,98.00814746434536,TS
MILTON,2024,70,975,12069,50.57078655935753,TS
MILTON,2024,70,975,12107,107.0295480442573,TS
MILTON,2024,70,975,12109,130.54460123410172,TS
MILTON,2024,70,975,12127,67.78933705698773,TS
MILTON,2024,100,958,12015,42.74342304935971,2
MILTON,2024,105,956,12021,97.84925214397839,2
MILTON,2024,100,958,12027,47.213243854242556,2
MILTON,2024,70,975,12043,83.1083648564396,TS
MILTON,2024,100,958,12049,49.158404213889845,2
MILTON,2024,70,975,12051,94.70723183596286,TS
MILTON,2024,70,975,12055,44.77490487323858,TS
MILTON,2024,100,958,12057,40.96500264207954,2
MILTON,2024,105,956,12071,72.27569476088696,2
MILTON,2024,100,958,12081,7.276090688962089,2
MILTON,2024,70,975,12093,64.04046053614948,TS
MILTON,2024,70,975,12095,29.83115854494242,TS
MILTON,2024,70,975,12097,12.881301591769128,TS
MILTON,2024,70,975,12099,124.44227031877618,TS
MILTON,2024,100,958,12101,59.350264597535975,2
MILTON,2024,100,958,12103,35.31081449001154,2
MILTON,2024,70,975,12105,29.99977407580456,TS
MILTON,2024,100,958,12115,17.762896171372876,2
MILTON,2024,70,975,12117,41.26589459872712,TS
