disasterNumber,declarationTitle,state,Date,fipsStateCode,fipsCountyCode,year,county,validReg_own,DamageBetween1and1000,DamageBetween10001and2000,DamageBetween20001and3000,DamageGreaterThan3000,validReg_rent,ModerateDamage_rent,MajorDamage_rent,SubstDamage_rent,fipsCode,LATITUDE_county,LONGITUDE_county
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,127,2004,Volusia (County),22300.0,13724.0,97.0,19.0,41.0,4491.0,0.0,0.0,0.0,12127,29.072351,-81.126278
4677,HURRICANE IAN,SC,2022-09-25 00:00:00+00:00,45,19,2022,Charleston (County),828.0,231.0,13.0,0.0,0.0,2696.0,22.0,1.0,0.0,45019,32.825793,-79.978136
4286,HURRICANE MATTHEW,SC,2016-10-04 00:00:00+00:00,45,19,2016,Charleston (County),2000.0,1118.0,63.0,4.0,2.0,982.0,115.0,5.0,0.0,45019,32.825793,-79.978136
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,19,2004,Charleston (County),535.0,380.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0,45019,32.825793,-79.978136
4677,HURRICANE IAN,SC,2022-09-25 00:00:00+00:00,45,43,2022,Georgetown (County),547.0,278.0,12.0,10.0,2.0,135.0,9.0,0.0,0.0,45043,33.457552,-79.250947
4394,HURRICANE FLORENCE,SC,2018-09-08 00:00:00+00:00,45,43,2018,Georgetown (County),387.0,208.0,1.0,2.0,0.0,123.0,15.0,0.0,0.0,45043,33.457552,-79.250947
4286,HURRICANE MATTHEW,SC,2016-10-04 00:00:00+00:00,45,43,2016,Georgetown (County),1581.0,1095.0,23.0,2.0,2.0,255.0,52.0,2.0,0.0,45043,33.457552,-79.250947
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,43,2004,Georgetown (County),392.0,192.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,45043,33.457552,-79.250947
4677,HURRICANE IAN,SC,2022-09-25 00:00:00+00:00,45,51,2022,Horry (County),1678.0,652.0,22.0,5.0,0.0,1247.0,58.0,1.0,0.0,45051,33.780221,-78.937681
4394,HURRICANE FLORENCE,SC,2018-09-08 00:00:00+00:00,45,51,2018,Horry (County),4870.0,2256.0,495.0,326.0,117.0,2111.0,330.0,25.0,0.0,45051,33.780221,-78.937681
4286,HURRICANE MATTHEW,SC,2016-10-04 00:00:00+00:00,45,51,2016,Horry (County),4874.0,2653.0,195.0,69.0,22.0,1498.0,222.0,17.0,0.0,45051,33.780221,-78.937681
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,51,2004,Horry (County),1161.0,894.0,3.0,0.0,0.0,463.0,0.0,0.0,0.0,45051,33.780221,-78.937681
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,15,2022,Charlotte (County),42524.0,5862.0,3111.0,1829.0,854.0,12737.0,2167.0,152.0,0.0,12015,26.953831,-82.117344
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,15,2017,Charlotte (County),8342.0,1160.0,78.0,9.0,0.0,6225.0,188.0,15.0,0.0,12015,26.953831,-82.117344
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,15,2024,Charlotte (County),13212.0,1121.0,1236.0,530.0,338.0,5917.0,541.0,16.0,0.0,12015,26.953831,-82.117344
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,15,2024,Charlotte (County),4849.0,583.0,879.0,486.0,127.0,2389.0,557.0,7.0,0.0,12015,26.953831,-82.117344
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,15,2004,Charlotte (County),564.0,263.0,11.0,5.0,9.0,295.0,0.0,0.0,0.0,12015,26.953831,-82.117344
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,15,2004,Charlotte (County),750.0,370.0,26.0,1.0,17.0,465.0,0.0,0.0,0.0,12015,26.953831,-82.117344
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,15,2004,Charlotte (County),33419.0,16818.0,1440.0,271.0,582.0,7630.0,0.0,0.0,0.0,12015,26.953831,-82.117344
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,15,2023,Charlotte (County),345.0,136.0,35.0,0.0,0.0,204.0,15.0,0.0,0.0,12015,26.953831,-82.117344
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,21,2022,Collier (County),17838.0,1339.0,1554.0,667.0,526.0,15300.0,1364.0,92.0,0.0,12021,26.203653,-81.69257
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,21,2017,Collier (County),39431.0,7429.0,592.0,97.0,31.0,32435.0,1208.0,170.0,0.0,12021,26.203653,-81.69257
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,21,2005,Collier (County),12578.0,7388.0,59.0,12.0,32.0,2742.0,0.0,0.0,0.0,12021,26.203653,-81.69257
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,21,2024,Collier (County),4082.0,307.0,185.0,31.0,8.0,4747.0,145.0,2.0,0.0,12021,26.203653,-81.69257
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,21,2024,Collier (County),676.0,45.0,30.0,18.0,6.0,852.0,41.0,0.0,0.0,12021,26.203653,-81.69257
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,21,2004,Collier (County),629.0,323.0,2.0,0.0,1.0,96.0,0.0,0.0,0.0,12021,26.203653,-81.69257
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,27,2022,DeSoto (County),5480.0,1101.0,650.0,289.0,183.0,2642.0,454.0,41.0,0.0,12027,27.1868,-81.87051
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,27,2017,DeSoto (County),2516.0,863.0,95.0,16.0,1.0,1929.0,146.0,9.0,0.0,12027,27.1868,-81.87051
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,27,2024,DeSoto (County),1063.0,134.0,27.0,7.0,2.0,722.0,37.0,1.0,0.0,12027,27.1868,-81.87051
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,27,2024,DeSoto (County),86.0,16.0,5.0,2.0,0.0,74.0,9.0,0.0,0.0,12027,27.1868,-81.87051
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,27,2004,DeSoto (County),612.0,407.0,59.0,15.0,30.0,412.0,0.0,0.0,0.0,12027,27.1868,-81.87051
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,27,2004,DeSoto (County),421.0,270.0,32.0,9.0,27.0,310.0,0.0,0.0,0.0,12027,27.1868,-81.87051
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,27,2004,DeSoto (County),6069.0,3677.0,279.0,85.0,258.0,2304.0,0.0,0.0,0.0,12027,27.1868,-81.87051
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,43,2022,Glades (County),459.0,68.0,23.0,4.0,0.0,248.0,7.0,0.0,0.0,12043,26.897019,-81.189563
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,43,2017,Glades (County),1251.0,519.0,18.0,4.0,1.0,503.0,59.0,8.0,0.0,12043,26.897019,-81.189563
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,43,2005,Glades (County),896.0,632.0,15.0,5.0,14.0,208.0,0.0,0.0,0.0,12043,26.897019,-81.189563
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,43,2024,Glades (County),146.0,24.0,8.0,1.0,1.0,63.0,6.0,0.0,0.0,12043,26.897019,-81.189563
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,43,2004,Glades (County),414.0,294.0,10.0,1.0,6.0,90.0,0.0,0.0,0.0,12043,26.897019,-81.189563
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,43,2004,Glades (County),242.0,168.0,4.0,0.0,2.0,39.0,0.0,0.0,0.0,12043,26.897019,-81.189563
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,43,2004,Glades (County),31.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12043,26.897019,-81.189563
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,49,2022,Hardee (County),2912.0,776.0,264.0,99.0,57.0,1453.0,160.0,11.0,0.0,12049,27.548142,-81.816969
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,49,2017,Hardee (County),2461.0,858.0,59.0,19.0,3.0,1596.0,71.0,5.0,0.0,12049,27.548142,-81.816969
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,49,2024,Hardee (County),1468.0,238.0,17.0,3.0,2.0,979.0,38.0,2.0,0.0,12049,27.548142,-81.816969
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,49,2004,Hardee (County),843.0,514.0,57.0,20.0,33.0,506.0,0.0,0.0,0.0,12049,27.548142,-81.816969
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,49,2004,Hardee (County),568.0,375.0,33.0,11.0,17.0,335.0,0.0,0.0,0.0,12049,27.548142,-81.816969
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,49,2004,Hardee (County),4283.0,2840.0,167.0,37.0,115.0,1671.0,0.0,0.0,0.0,12049,27.548142,-81.816969
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,51,2022,Hendry (County),2295.0,207.0,27.0,4.0,1.0,1659.0,18.0,0.0,0.0,12051,26.726562,-81.216144
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,51,2017,Hendry (County),4980.0,1963.0,55.0,14.0,9.0,3144.0,196.0,24.0,0.0,12051,26.726562,-81.216144
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,51,2005,Hendry (County),3705.0,2572.0,51.0,22.0,193.0,1216.0,0.0,0.0,0.0,12051,26.726562,-81.216144
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,51,2024,Hendry (County),532.0,48.0,5.0,0.0,0.0,401.0,8.0,0.0,0.0,12051,26.726562,-81.216144
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,51,2004,Hendry (County),1052.0,764.0,23.0,3.0,4.0,417.0,0.0,0.0,0.0,12051,26.726562,-81.216144
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,51,2004,Hendry (County),607.0,414.0,11.0,2.0,5.0,267.0,0.0,0.0,0.0,12051,26.726562,-81.216144
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,51,2004,Hendry (County),121.0,77.0,5.0,0.0,0.0,89.0,0.0,0.0,0.0,12051,26.726562,-81.216144
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,55,2022,Highlands (County),4966.0,757.0,230.0,43.0,12.0,3650.0,226.0,4.0,0.0,12055,27.462632,-81.444816
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,55,2017,Highlands (County),14989.0,4430.0,126.0,27.0,9.0,8442.0,415.0,55.0,0.0,12055,27.462632,-81.444816
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,55,2024,Highlands (County),6018.0,705.0,73.0,10.0,4.0,4177.0,135.0,1.0,0.0,12055,27.462632,-81.444816
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,55,2004,Highlands (County),6708.0,4238.0,94.0,15.0,55.0,1513.0,0.0,0.0,0.0,12055,27.462632,-81.444816
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,55,2004,Highlands (County),65.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,12055,27.462632,-81.444816
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,55,2004,Highlands (County),1918.0,1226.0,19.0,1.0,9.0,438.0,0.0,0.0,0.0,12055,27.462632,-81.444816
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,55,2004,Highlands (County),5211.0,3592.0,28.0,11.0,11.0,886.0,0.0,0.0,0.0,12055,27.462632,-81.444816
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,57,2022,Hillsborough (County),37608.0,2065.0,298.0,60.0,25.0,62591.0,364.0,9.0,0.0,12057,27.967264,-82.39857
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,57,2017,Hillsborough (County),48309.0,6120.0,229.0,36.0,11.0,80955.0,1044.0,114.0,0.0,12057,27.967264,-82.39857
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,57,2016,Hillsborough (County),174.0,90.0,0.0,1.0,1.0,49.0,4.0,3.0,0.0,12057,27.967264,-82.39857
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,57,2024,Hillsborough (County),129661.0,13109.0,2920.0,584.0,180.0,124833.0,4232.0,72.0,0.0,12057,27.967264,-82.39857
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,57,2024,Hillsborough (County),29959.0,3184.0,3887.0,1305.0,240.0,39872.0,3263.0,34.0,0.0,12057,27.967264,-82.39857
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,57,2004,Hillsborough (County),8550.0,5447.0,101.0,16.0,60.0,2172.0,0.0,0.0,0.0,12057,27.967264,-82.39857
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,57,2004,Hillsborough (County),3992.0,2552.0,57.0,13.0,21.0,1410.0,0.0,0.0,0.0,12057,27.967264,-82.39857
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,57,2023,Hillsborough (County),1688.0,491.0,68.0,3.0,0.0,5308.0,103.0,0.0,0.0,12057,27.967264,-82.39857
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,71,2022,Lee (County),125275.0,13751.0,8203.0,4053.0,10618.0,68669.0,5939.0,1147.0,0.0,12071,26.576019,-81.851845
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,71,2017,Lee (County),64350.0,11537.0,771.0,76.0,40.0,60884.0,1985.0,190.0,0.0,12071,26.576019,-81.851845
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,71,2005,Lee (County),7738.0,4704.0,24.0,3.0,19.0,1752.0,0.0,0.0,0.0,12071,26.576019,-81.851845
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,71,2024,Lee (County),22581.0,1542.0,912.0,278.0,79.0,17609.0,477.0,4.0,0.0,12071,26.576019,-81.851845
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,71,2024,Lee (County),4962.0,450.0,530.0,144.0,32.0,4392.0,309.0,4.0,0.0,12071,26.576019,-81.851845
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,71,2004,Lee (County),272.0,46.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,12071,26.576019,-81.851845
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,71,2004,Lee (County),1518.0,835.0,23.0,16.0,13.0,499.0,0.0,0.0,0.0,12071,26.576019,-81.851845
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,71,2004,Lee (County),25061.0,13187.0,301.0,56.0,100.0,5114.0,0.0,0.0,0.0,12071,26.576019,-81.851845
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,81,2022,Manatee (County),13948.0,1303.0,290.0,90.0,32.0,14529.0,193.0,7.0,0.0,12081,27.478313,-82.520478
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,81,2017,Manatee (County),14894.0,2233.0,86.0,7.0,2.0,15927.0,291.0,40.0,0.0,12081,27.478313,-82.520478
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,81,2016,Manatee (County),116.0,77.0,1.0,2.0,0.0,205.0,113.0,0.0,0.0,12081,27.478313,-82.520478
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,81,2024,Manatee (County),44668.0,6713.0,730.0,88.0,66.0,29497.0,852.0,17.0,0.0,12081,27.478313,-82.520478
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,81,2024,Manatee (County),9979.0,1192.0,1474.0,805.0,201.0,7936.0,897.0,12.0,0.0,12081,27.478313,-82.520478
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,81,2004,Manatee (County),1326.0,800.0,11.0,0.0,0.0,1458.0,0.0,0.0,0.0,12081,27.478313,-82.520478
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,81,2004,Manatee (County),63.0,7.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,12081,27.478313,-82.520478
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,81,2004,Manatee (County),445.0,263.0,4.0,1.0,2.0,650.0,0.0,0.0,0.0,12081,27.478313,-82.520478
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,81,2004,Manatee (County),431.0,270.0,1.0,0.0,3.0,334.0,0.0,0.0,0.0,12081,27.478313,-82.520478
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,81,2023,Manatee (County),606.0,211.0,64.0,1.0,2.0,702.0,26.0,0.0,0.0,12081,27.478313,-82.520478
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,87,2022,Monroe (County),933.0,138.0,98.0,5.0,55.0,1601.0,128.0,2.0,0.0,12087,24.747427,-81.244796
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,87,2017,Monroe (County),19444.0,4070.0,1742.0,452.0,226.0,20035.0,2430.0,415.0,0.0,12087,24.747427,-81.244796
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,87,2005,Monroe (County),8403.0,4236.0,1032.0,82.0,118.0,6702.0,0.0,0.0,0.0,12087,24.747427,-81.244796
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,87,2004,Monroe (County),1.0,0.0,0.0,0.0,0.0,,,,,12087,24.747427,-81.244796
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,87,2004,Monroe (County),95.0,17.0,2.0,2.0,2.0,70.0,0.0,0.0,0.0,12087,24.747427,-81.244796
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,93,2022,Okeechobee (County),1239.0,239.0,51.0,6.0,1.0,643.0,22.0,4.0,0.0,12093,27.271934,-80.824315
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,93,2017,Okeechobee (County),3469.0,1234.0,33.0,7.0,3.0,1786.0,88.0,9.0,0.0,12093,27.271934,-80.824315
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,93,2005,Okeechobee (County),1348.0,927.0,24.0,3.0,13.0,627.0,0.0,0.0,0.0,12093,27.271934,-80.824315
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,93,2024,Okeechobee (County),967.0,181.0,23.0,0.0,3.0,515.0,25.0,0.0,0.0,12093,27.271934,-80.824315
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,93,2004,Okeechobee (County),4379.0,2911.0,152.0,45.0,121.0,1395.0,0.0,0.0,0.0,12093,27.271934,-80.824315
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,93,2004,Okeechobee (County),66.0,11.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,12093,27.271934,-80.824315
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,93,2004,Okeechobee (County),4026.0,2710.0,63.0,11.0,53.0,1168.0,0.0,0.0,0.0,12093,27.271934,-80.824315
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,93,2004,Okeechobee (County),78.0,41.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,12093,27.271934,-80.824315
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,95,2022,Orange (County),37618.0,3815.0,1462.0,303.0,85.0,62152.0,2150.0,86.0,0.0,12095,28.526077,-81.388371
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,95,2017,Orange (County),68452.0,11100.0,299.0,51.0,16.0,93970.0,1682.0,220.0,0.0,12095,28.526077,-81.388371
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,95,2024,Orange (County),22931.0,1812.0,289.0,31.0,13.0,32821.0,659.0,4.0,0.0,12095,28.526077,-81.388371
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,95,2004,Orange (County),16731.0,9958.0,91.0,18.0,20.0,8319.0,0.0,0.0,0.0,12095,28.526077,-81.388371
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,95,2004,Orange (County),419.0,36.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,12095,28.526077,-81.388371
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,95,2004,Orange (County),16448.0,9968.0,152.0,15.0,31.0,8083.0,0.0,0.0,0.0,12095,28.526077,-81.388371
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,95,2004,Orange (County),40847.0,21970.0,248.0,38.0,47.0,11112.0,0.0,0.0,0.0,12095,28.526077,-81.388371
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,97,2022,Osceola (County),15201.0,1616.0,511.0,86.0,26.0,18098.0,929.0,52.0,0.0,12097,28.269056,-81.39037
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,97,2017,Osceola (County),19645.0,4907.0,180.0,24.0,5.0,16882.0,616.0,48.0,0.0,12097,28.269056,-81.39037
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,97,2024,Osceola (County),8503.0,583.0,47.0,3.0,2.0,7604.0,94.0,2.0,0.0,12097,28.269056,-81.39037
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,97,2004,Osceola (County),5601.0,3608.0,68.0,24.0,38.0,2654.0,0.0,0.0,0.0,12097,28.269056,-81.39037
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,97,2004,Osceola (County),84.0,4.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,12097,28.269056,-81.39037
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,97,2004,Osceola (County),5432.0,3371.0,78.0,15.0,24.0,2683.0,0.0,0.0,0.0,12097,28.269056,-81.39037
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,97,2004,Osceola (County),20034.0,11323.0,316.0,61.0,66.0,5495.0,0.0,0.0,0.0,12097,28.269056,-81.39037
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,99,2022,Palm Beach (County),15113.0,299.0,19.0,3.0,2.0,18314.0,62.0,1.0,0.0,12099,26.616523,-80.143701
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,99,2017,Palm Beach (County),69771.0,9214.0,157.0,30.0,6.0,88310.0,1290.0,116.0,0.0,12099,26.616523,-80.143701
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,99,2005,Palm Beach (County),81528.0,48544.0,547.0,139.0,389.0,26590.0,0.0,0.0,0.0,12099,26.616523,-80.143701
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,99,2024,Palm Beach (County),4199.0,342.0,37.0,5.0,8.0,6624.0,92.0,1.0,0.0,12099,26.616523,-80.143701
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,99,2004,Palm Beach (County),39267.0,23464.0,359.0,72.0,149.0,17707.0,0.0,0.0,0.0,12099,26.616523,-80.143701
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,99,2004,Palm Beach (County),742.0,41.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,12099,26.616523,-80.143701
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,99,2004,Palm Beach (County),61685.0,38018.0,570.0,88.0,191.0,20993.0,0.0,0.0,0.0,12099,26.616523,-80.143701
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,101,2022,Pasco (County),3220.0,248.0,28.0,12.0,1.0,4283.0,43.0,0.0,0.0,12101,28.258217,-82.51024
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,101,2017,Pasco (County),24484.0,3767.0,124.0,23.0,4.0,23031.0,485.0,54.0,0.0,12101,28.258217,-82.51024
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,101,2016,Pasco (County),664.0,454.0,51.0,1.0,1.0,237.0,85.0,1.0,0.0,12101,28.258217,-82.51024
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,101,2024,Pasco (County),37218.0,4959.0,717.0,183.0,77.0,22465.0,830.0,17.0,0.0,12101,28.258217,-82.51024
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,101,2024,Pasco (County),15749.0,1452.0,2067.0,2177.0,988.0,11129.0,1771.0,157.0,0.0,12101,28.258217,-82.51024
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,101,2004,Pasco (County),4397.0,2734.0,63.0,14.0,21.0,774.0,0.0,0.0,0.0,12101,28.258217,-82.51024
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,101,2004,Pasco (County),179.0,26.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,12101,28.258217,-82.51024
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,101,2004,Pasco (County),3022.0,1899.0,76.0,15.0,20.0,524.0,0.0,0.0,0.0,12101,28.258217,-82.51024
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,101,2004,Pasco (County),362.0,202.0,7.0,1.0,0.0,86.0,0.0,0.0,0.0,12101,28.258217,-82.51024
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,101,2023,Pasco (County),2558.0,764.0,536.0,41.0,3.0,2494.0,387.0,1.0,0.0,12101,28.258217,-82.51024
4673,HURRICANE IAN,FL,2022-09-23 00:00:00+00:00,12,103,2022,Pinellas (County),15201.0,626.0,70.0,19.0,6.0,25392.0,127.0,0.0,0.0,12103,27.900189,-82.727015
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,103,2017,Pinellas (County),69755.0,6795.0,82.0,20.0,2.0,75268.0,799.0,115.0,0.0,12103,27.900189,-82.727015
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,103,2016,Pinellas (County),411.0,205.0,4.0,0.0,0.0,157.0,9.0,0.0,0.0,12103,27.900189,-82.727015
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,103,2024,Pinellas (County),98318.0,12247.0,1999.0,305.0,107.0,78001.0,2769.0,104.0,0.0,12103,27.900189,-82.727015
